Node Id,Node Caption,Parent Node Id,Parent Node Caption,Level,CourseNo
98020456,PROFESSIONALISM IN MLS,31006427,Health and Clinical Sciences,4,MLS 471
98008064,CLINICAL HEMATOLOGY PRACTICUM,31006427,Health and Clinical Sciences,4,MLS 480
98008065,CLINICAL MICROBIOLOGY PRACTICUM,31006427,Health and Clinical Sciences,4,MLS 481
98008063,CLINICAL CHEMISTRY PRACTICUM,31006427,Health and Clinical Sciences,4,MLS 482
98008062,IMMUNOHEMATOLOGY PRACTICUM,31006427,Health and Clinical Sciences,4,MLS 483
98018630,MINING ENGINEERING FUNDAMENTALS,30000532,Mining Engineering,4,MNG 201
98007561,MINE SURVEYING,30000532,Mining Engineering,4,MNG 211
98024552,CONFLICT MINERALS,30000532,Mining Engineering,4,MNG 260
98011058,ELEMENTS OF MINE DESIGN,30000532,Mining Engineering,4,MNG 291
98005195,MINERALS PROCESSING,30000532,Mining Engineering,4,MNG 301
98009435,DEFORMABLE SOLIDS LAB,30000532,Mining Engineering,4,MNG 303
98019075,ELECTRICAL CIRCUITS AND MINING MACHINERY,30000532,Mining Engineering,4,MNG 311
98014600,MINE SAFETY AND HEALTH,30000532,Mining Engineering,4,MNG 322
98011059,EXPLOSIVES AND BLASTING,30000532,Mining Engineering,4,MNG 331
98005053,MINE PLANT MACHINERY,30000532,Mining Engineering,4,MNG 332
98027256,FLUID MECHANICS AND PUMPING APPLICATIONS,30000532,Mining Engineering,4,MNG 333
98011060,INTRO TO MINE SYSTEMS ANALYSIS,30000532,Mining Engineering,4,MNG 335
98005055,PROF DEVELOPMENT OF MINING ENGINEERS,30000532,Mining Engineering,4,MNG 371
98005056,INDEP WORK IN MIN ENGR,30000532,Mining Engineering,4,MNG 395
98016232,MINE SYSTEMS ENGINEERING & ECONOMICS,30000532,Mining Engineering,4,MNG 435
98005054,MINE VENTILATION,30000532,Mining Engineering,4,MNG 441
98019179,UNDERGROUND MINE DESIGN,30000532,Mining Engineering,4,MNG 451
98005793,SURFACE MINE DESIGN,30000532,Mining Engineering,4,MNG 463
98009155,MINE POWER SYSTEM DESIGN,30000532,Mining Engineering,4,MNG 511
98021277,INDUSTRIAL AUTOMATION AND CONTROL,30000532,Mining Engineering,4,MNG 520
98019454,ENV CNTRL SYS DES & RECLAM,30000532,Mining Engineering,4,MNG 535
98024861,POWER GENERATION TECHNOLOGIES,30000532,Mining Engineering,4,MNG 542
98005057,ROCK MECHANICS,30000532,Mining Engineering,4,MNG 551
98021454,ADVANCED GEOMECHANICS I,30000532,Mining Engineering,4,MNG 555
98007403,COAL PREPARATION DESIGN,30000532,Mining Engineering,4,MNG 575
98011061,MINERAL PROCESSING PLANT DESIGN,30000532,Mining Engineering,4,MNG 580
98021278,APPLIED SURFACE CHEMISTRY,30000532,Mining Engineering,4,MNG 585
98007982,MINE DESIGN PROJECT I,30000532,Mining Engineering,4,MNG 591
98007983,MINE DESIGN PROJECT II,30000532,Mining Engineering,4,MNG 592
98024755,DATA ANALYSIS AND DESIGN OF EXPERIMENTS,30000532,Mining Engineering,4,MNG 635
98005794,ADV MINE VENTILATION,30000532,Mining Engineering,4,MNG 641
98021100,ADVANCED GEOMECHANICS II,30000532,Mining Engineering,4,MNG 655
98008344,SIMULATION OF MINERAL PROCESSNG CIRCUITS,30000532,Mining Engineering,4,MNG 691
98008098,MASTER'S THESIS RESEARCH,30000532,Mining Engineering,4,MNG 748
98006137,DISSERTATION RESEARCH,30000532,Mining Engineering,4,MNG 749
98026721,QUALIFYING EXAM RESIDENCY CREDIT,30000532,Mining Engineering,4,MNG 757
98011490,DISSERTATION RESIDENCY CREDIT,30000532,Mining Engineering,4,MNG 767
98005063,RES CR MASTERS DEGREE,30000532,Mining Engineering,4,MNG 768
98006138,RES CR DOCTORS DEGREE,30000532,Mining Engineering,4,MNG 769
98005064,SEMINAR IN MINING ENGR,30000532,Mining Engineering,4,MNG 771
98005065,SPEC PROBS MINING ENGR,30000532,Mining Engineering,4,MNG 780
98005198,SPEC RES PROBS MIN ENGR,30000532,Mining Engineering,4,MNG 790
98007241,MATERIALS SCIENCE,31000236,Chemical & Materials Engineeri,4,MSE 201
98007242,MATERIALS SCIENCE LAB,31000236,Chemical & Materials Engineeri,4,MSE 202
98009807,MATERIALS SCIENCE II,31000236,Chemical & Materials Engineeri,4,MSE 301
98009808,MATERIALS THERMODYNAMICS,31000236,Chemical & Materials Engineeri,4,MSE 351
98007244,INDEP WK MATERIALS ENGR,31000236,Chemical & Materials Engineeri,4,MSE 395
98009809,METAL AND ALLOYS,31000236,Chemical & Materials Engineeri,4,MSE 401G
98009810,ELECTRONIC MATERIALS AND PROCESSING,31000236,Chemical & Materials Engineeri,4,MSE 402G
98009811,CERAMIC ENGINEERING AND PROCESSING,31000236,Chemical & Materials Engineeri,4,MSE 403G
98009812,POLYMERIC MATERIALS,31000236,Chemical & Materials Engineeri,4,MSE 404G
98011907,MATERIALS LAB I,31000236,Chemical & Materials Engineeri,4,MSE 407
98011827,MATERIALS LAB II,31000236,Chemical & Materials Engineeri,4,MSE 408
98009813,MATERIAL FAILURE ANALYSIS,31000236,Chemical & Materials Engineeri,4,MSE 436
98021455,APPL OF MATERIALS ENG TO DESIGN PROBLEMS,31000236,Chemical & Materials Engineeri,4,MSE 470
98007246,MATERIALS DESIGN,31000236,Chemical & Materials Engineeri,4,MSE 480
98007247,MECHAN COMPOS MATERIALS,31000236,Chemical & Materials Engineeri,4,MSE 506
98007249,MECHANICAL PROPS OF MATS,31000236,Chemical & Materials Engineeri,4,MSE 535
98007250,METALS PROCESSING,31000236,Chemical & Materials Engineeri,4,MSE 538
98021532,AUTOMOTIVE PLASTICS,31000236,Chemical & Materials Engineeri,4,MSE 552
98009385,ELCTRNC PACKAGING SYS & MNFCTRNG PROCESS,31000236,Chemical & Materials Engineeri,4,MSE 569
98009815,MATERIALS CHARACTER TECHNIQUES,31000236,Chemical & Materials Engineeri,4,MSE 585
98007256,TP IN MSE: ORGANIC ELECTRONIC MATERIALS,31000236,Chemical & Materials Engineeri,4,MSE 599
98007256,TP MSE: ELECTROCHEM ENERGY & STORAGE,31000236,Chemical & Materials Engineeri,4,MSE 599
98007257,ADV MATERIALS SCIENCE,31000236,Chemical & Materials Engineeri,4,MSE 632
98007258,ADV MECHAN METALLURGY,31000236,Chemical & Materials Engineeri,4,MSE 635
98007260,ADV MATERIAL THERMODYNAM,31000236,Chemical & Materials Engineeri,4,MSE 650
98008099,MASTER'S THESIS RESEARCH,31000236,Chemical & Materials Engineeri,4,MSE 748
98026722,QUALIFYING EXAM RESIDENCY CREDIT,31000236,Chemical & Materials Engineeri,4,MSE 757
98011491,DISSERTATION RESIDENCY CREDIT,31000236,Chemical & Materials Engineeri,4,MSE 767
98007267,RES CREDIT MASTER'S DEG,31000236,Chemical & Materials Engineeri,4,MSE 768
98007270,"SPEC PROBS, LIT & LAB",31000236,Chemical & Materials Engineeri,4,MSE 781
98007271,"SPEC PROBS, LIT & LAB",31000236,Chemical & Materials Engineeri,4,MSE 782
98009157,RESEARCH IN MATERIALS SCIENCE,31000236,Chemical & Materials Engineeri,4,MSE 790
98011700,DOUBLE REED MAKING LAB,30000564,Fine Arts -  Music,4,MUC 110
98001540,CLASS INSTRUCT IN PIANO,30000564,Fine Arts -  Music,4,MUC 150
98001541,CLASS INSTRUCT IN PIANO,30000564,Fine Arts -  Music,4,MUC 151
98001542,CLASS INSTRUCT IN PIANO,30000564,Fine Arts -  Music,4,MUC 152
98001543,CLASS INSTRUCT IN PIANO,30000564,Fine Arts -  Music,4,MUC 153
98005937,VOICE FOR NONMUSIC MAJOR,30000564,Fine Arts -  Music,4,MUC 155
98001544,CLASS INSTR IN PERCUSSION INSTRUMENTS,30000564,Fine Arts -  Music,4,MUC 157
98001545,CLASS INSTRUCT WOODWIND,30000564,Fine Arts -  Music,4,MUC 158
98001546,CLASS INSTRUCTION IN STRING INSTRUMENTS,30000564,Fine Arts -  Music,4,MUC 161
98001547,CLASS INSTRUCT IN BRASS,30000564,Fine Arts -  Music,4,MUC 163
98001548,STRING ENSEMBLE,30000564,Fine Arts -  Music,4,MUC 170
98001549,BRASS ENSEMBLE,30000564,Fine Arts -  Music,4,MUC 171
98001550,WOODWIND ENSEMBLE,30000564,Fine Arts -  Music,4,MUC 172
98001551,PERCUSSION ENSEMBLE,30000564,Fine Arts -  Music,4,MUC 173
98001552,UNIVERSITY CHORALE,30000564,Fine Arts -  Music,4,MUC 174
98001553,JAZZ ENSEMBLE,30000564,Fine Arts -  Music,4,MUC 175
98001554,PIANO ENSEMBLE,30000564,Fine Arts -  Music,4,MUC 176
98004776,GUITAR ENSEMBLE,30000564,Fine Arts -  Music,4,MUC 177
98025351,HISTORICAL INSTRUMENT ENSEMBLE,30000564,Fine Arts -  Music,4,MUC 178
98001555,CONCERT BAND,30000564,Fine Arts -  Music,4,MUC 187
98001556,SYMPHONIC BAND,30000564,Fine Arts -  Music,4,MUC 188
98001557,WIND ENSEMBLE,30000564,Fine Arts -  Music,4,MUC 189
98001558,ATHLETIC BAND,30000564,Fine Arts -  Music,4,MUC 190
98001559,ORCHESTRA: SYMPHONY,30000564,Fine Arts -  Music,4,MUC 191
98001559,ORCHESTRA: UK SYMPHONY,30000564,Fine Arts -  Music,4,MUC 191
98001559,ORCHESTRA: PHILHARMONIA,30000564,Fine Arts -  Music,4,MUC 191
98001559,ORCHESTRA: UK PHILHARMONIA,30000564,Fine Arts -  Music,4,MUC 191
98001560,UNIVERSITY CHORISTERS,30000564,Fine Arts -  Music,4,MUC 192
98001560,UNIVERSITY CHORISTERS: SUBTITLE REQUIRED,30000564,Fine Arts -  Music,4,MUC 192
98001560,UNIVERSITY CHORISTERS: TREBLE CHOIR,30000564,Fine Arts -  Music,4,MUC 192
98001560,UNIVERSITY CHORISTERS: MEN'S CHORUS,30000564,Fine Arts -  Music,4,MUC 192
98001560,UNIVERSITY CHORISTERS: MEN'S CHOIR,30000564,Fine Arts -  Music,4,MUC 192
98001561,OPERA WORKSHOP,30000564,Fine Arts -  Music,4,MUC 196
98011701,OPERA PROD PRACTICUM,30000564,Fine Arts -  Music,4,MUC 198
98017450,FUNCTIONAL GUITAR SKILLS,30000564,Fine Arts -  Music,4,MUC 423G
98001562,ADV CHAMBER MUS ENSEMBLE,30000564,Fine Arts -  Music,4,MUC 570
98001563,OPERA WORKSHOP,30000564,Fine Arts -  Music,4,MUC 596
98005700,JAZZ ENSEMBLE,30000564,Fine Arts -  Music,4,MUC 675
98005701,WIND ENSEMBLE,30000564,Fine Arts -  Music,4,MUC 689
98005702,ORCHESTRA,30000564,Fine Arts -  Music,4,MUC 691
98005703,UNIVERSITY CHORISTERS,30000564,Fine Arts -  Music,4,MUC 692
98001564,PIANO,30000564,Fine Arts -  Music,4,MUP 101
98001565,VOICE,30000564,Fine Arts -  Music,4,MUP 102
98001566,ORGAN,30000564,Fine Arts -  Music,4,MUP 103
98001567,VIOLIN,30000564,Fine Arts -  Music,4,MUP 104
98001568,VIOLA,30000564,Fine Arts -  Music,4,MUP 105
98001569,CELLO,30000564,Fine Arts -  Music,4,MUP 106
98001570,STRING BASS,30000564,Fine Arts -  Music,4,MUP 107
98001571,FLUTE,30000564,Fine Arts -  Music,4,MUP 108
98001572,OBOE,30000564,Fine Arts -  Music,4,MUP 109
98001573,CLARINET,30000564,Fine Arts -  Music,4,MUP 110
98001574,BASSOON,30000564,Fine Arts -  Music,4,MUP 111
98001575,TRUMPET,30000564,Fine Arts -  Music,4,MUP 112
98001576,FRENCH HORN,30000564,Fine Arts -  Music,4,MUP 113
98001577,TROMBONE,30000564,Fine Arts -  Music,4,MUP 114
98001578,EUPHONIUM,30000564,Fine Arts -  Music,4,MUP 115
98001579,TUBA,30000564,Fine Arts -  Music,4,MUP 116
98001580,SAXOPHONE (ALTO),30000564,Fine Arts -  Music,4,MUP 117
98001581,PERCUSSION,30000564,Fine Arts -  Music,4,MUP 118
98001582,HARP,30000564,Fine Arts -  Music,4,MUP 119
98001583,HARPSICHORD,30000564,Fine Arts -  Music,4,MUP 120
98004566,CLASSICAL GUITAR,30000564,Fine Arts -  Music,4,MUP 123
98001584,PIANO,30000564,Fine Arts -  Music,4,MUP 201
98001585,VOICE,30000564,Fine Arts -  Music,4,MUP 202
98001586,ORGAN,30000564,Fine Arts -  Music,4,MUP 203
98001587,VIOLIN,30000564,Fine Arts -  Music,4,MUP 204
98001588,VIOLA,30000564,Fine Arts -  Music,4,MUP 205
98001589,CELLO,30000564,Fine Arts -  Music,4,MUP 206
98001590,STRING BASS,30000564,Fine Arts -  Music,4,MUP 207
98001591,FLUTE,30000564,Fine Arts -  Music,4,MUP 208
98001592,OBOE,30000564,Fine Arts -  Music,4,MUP 209
98001593,CLARINET,30000564,Fine Arts -  Music,4,MUP 210
98001594,BASSOON,30000564,Fine Arts -  Music,4,MUP 211
98001595,TRUMPET,30000564,Fine Arts -  Music,4,MUP 212
98001596,FRENCH HORN,30000564,Fine Arts -  Music,4,MUP 213
98001597,TROMBONE,30000564,Fine Arts -  Music,4,MUP 214
98001598,EUPHONIUM,30000564,Fine Arts -  Music,4,MUP 215
98001599,TUBA,30000564,Fine Arts -  Music,4,MUP 216
98001600,SAXOPHONE (ALTO),30000564,Fine Arts -  Music,4,MUP 217
98001601,PERCUSSION,30000564,Fine Arts -  Music,4,MUP 218
98001602,HARP,30000564,Fine Arts -  Music,4,MUP 219
98001603,HARPSICHORD,30000564,Fine Arts -  Music,4,MUP 220
98004567,CLASSICAL GUITAR,30000564,Fine Arts -  Music,4,MUP 223
98001604,PIANO,30000564,Fine Arts -  Music,4,MUP 301
98001605,VOICE,30000564,Fine Arts -  Music,4,MUP 302
98001606,ORGAN,30000564,Fine Arts -  Music,4,MUP 303
98001607,VIOLIN,30000564,Fine Arts -  Music,4,MUP 304
98001608,VIOLA,30000564,Fine Arts -  Music,4,MUP 305
98001609,CELLO,30000564,Fine Arts -  Music,4,MUP 306
98001610,STRING BASS,30000564,Fine Arts -  Music,4,MUP 307
98001611,FLUTE,30000564,Fine Arts -  Music,4,MUP 308
98001612,OBOE,30000564,Fine Arts -  Music,4,MUP 309
98001613,CLARINET,30000564,Fine Arts -  Music,4,MUP 310
98001614,BASSOON,30000564,Fine Arts -  Music,4,MUP 311
98001615,TRUMPET,30000564,Fine Arts -  Music,4,MUP 312
98001616,FRENCH HORN,30000564,Fine Arts -  Music,4,MUP 313
98001617,TROMBONE,30000564,Fine Arts -  Music,4,MUP 314
98001618,EUPHONIUM,30000564,Fine Arts -  Music,4,MUP 315
98001619,TUBA,30000564,Fine Arts -  Music,4,MUP 316
98001620,SAXOPHONE (ALTO),30000564,Fine Arts -  Music,4,MUP 317
98001621,PERCUSSION,30000564,Fine Arts -  Music,4,MUP 318
98001622,HARP,30000564,Fine Arts -  Music,4,MUP 319
98001623,HARPSICHORD,30000564,Fine Arts -  Music,4,MUP 320
98005731,ENGLISH HORN,30000564,Fine Arts -  Music,4,MUP 321
98001624,HISTORICAL INSTRUMENTS,30000564,Fine Arts -  Music,4,MUP 322
98004568,CLASSICAL GUITAR,30000564,Fine Arts -  Music,4,MUP 323
98008735,VOCAL COACHING FOR SINGERS,30000564,Fine Arts -  Music,4,MUP 330
98001625,PIANO,30000564,Fine Arts -  Music,4,MUP 401
98001626,VOICE,30000564,Fine Arts -  Music,4,MUP 402
98001627,ORGAN,30000564,Fine Arts -  Music,4,MUP 403
98001628,VIOLIN,30000564,Fine Arts -  Music,4,MUP 404
98001629,VIOLA,30000564,Fine Arts -  Music,4,MUP 405
98001630,CELLO,30000564,Fine Arts -  Music,4,MUP 406
98001631,STRING BASS,30000564,Fine Arts -  Music,4,MUP 407
98001632,FLUTE,30000564,Fine Arts -  Music,4,MUP 408
98001633,OBOE,30000564,Fine Arts -  Music,4,MUP 409
98001634,CLARINET,30000564,Fine Arts -  Music,4,MUP 410
98001635,BASSOON,30000564,Fine Arts -  Music,4,MUP 411
98001636,TRUMPET,30000564,Fine Arts -  Music,4,MUP 412
98001637,FRENCH HORN,30000564,Fine Arts -  Music,4,MUP 413
98001638,TROMBONE,30000564,Fine Arts -  Music,4,MUP 414
98001639,EUPHONIUM,30000564,Fine Arts -  Music,4,MUP 415
98001640,TUBA,30000564,Fine Arts -  Music,4,MUP 416
98001641,SAXOPHONE (ALTO),30000564,Fine Arts -  Music,4,MUP 417
98001642,PERCUSSION,30000564,Fine Arts -  Music,4,MUP 418
98001643,HARP,30000564,Fine Arts -  Music,4,MUP 419
98001644,HARPISCHORD,30000564,Fine Arts -  Music,4,MUP 420
98001645,HISTORICAL INSTRUMENTS,30000564,Fine Arts -  Music,4,MUP 422
98004569,CLASSICAL GUITAR,30000564,Fine Arts -  Music,4,MUP 423
98008736,VOCAL COACHING FOR SINGERS,30000564,Fine Arts -  Music,4,MUP 430
98017250,UNDERGRADUATE DEGREE RECITAL,30000564,Fine Arts -  Music,4,MUP 440
98001646,PIANO,30000564,Fine Arts -  Music,4,MUP 501
98001647,VOICE,30000564,Fine Arts -  Music,4,MUP 502
98001648,ORGAN,30000564,Fine Arts -  Music,4,MUP 503
98001649,VIOLIN,30000564,Fine Arts -  Music,4,MUP 504
98001650,VIOLA,30000564,Fine Arts -  Music,4,MUP 505
98001651,CELLO,30000564,Fine Arts -  Music,4,MUP 506
98001652,STRING BASS,30000564,Fine Arts -  Music,4,MUP 507
98001653,FLUTE,30000564,Fine Arts -  Music,4,MUP 508
98001654,OBOE,30000564,Fine Arts -  Music,4,MUP 509
98001655,CLARINET,30000564,Fine Arts -  Music,4,MUP 510
98001656,BASSOON,30000564,Fine Arts -  Music,4,MUP 511
98001657,TRUMPET,30000564,Fine Arts -  Music,4,MUP 512
98001658,FRENCH HORN,30000564,Fine Arts -  Music,4,MUP 513
98001659,TROMBONE,30000564,Fine Arts -  Music,4,MUP 514
98001660,EUPHONIUM,30000564,Fine Arts -  Music,4,MUP 515
98001661,TUBA,30000564,Fine Arts -  Music,4,MUP 516
98001662,SAXOPHONE,30000564,Fine Arts -  Music,4,MUP 517
98001663,PERCUSSION,30000564,Fine Arts -  Music,4,MUP 518
98001664,HARP,30000564,Fine Arts -  Music,4,MUP 519
98001665,HARPSICHORD,30000564,Fine Arts -  Music,4,MUP 520
98005795,ENGLISH HORN,30000564,Fine Arts -  Music,4,MUP 521
98001666,HISTORICAL INSTRUMENTS,30000564,Fine Arts -  Music,4,MUP 522
98005199,CLASSICAL GUITAR,30000564,Fine Arts -  Music,4,MUP 523
98008901,VOCAL COACHING FOR SINGERS,30000564,Fine Arts -  Music,4,MUP 530
98021850,INSTRUMENTAL COLLABORATION,30000564,Fine Arts -  Music,4,MUP 531
98004570,CONDUCTING,30000564,Fine Arts -  Music,4,MUP 558
98001667,PIANO,30000564,Fine Arts -  Music,4,MUP 601
98001668,VOICE,30000564,Fine Arts -  Music,4,MUP 602
98001669,ORGAN,30000564,Fine Arts -  Music,4,MUP 603
98001670,VIOLIN,30000564,Fine Arts -  Music,4,MUP 604
98001671,VIOLA,30000564,Fine Arts -  Music,4,MUP 605
98001672,CELLO,30000564,Fine Arts -  Music,4,MUP 606
98001673,STRING BASS,30000564,Fine Arts -  Music,4,MUP 607
98001674,FLUTE,30000564,Fine Arts -  Music,4,MUP 608
98001675,OBOE,30000564,Fine Arts -  Music,4,MUP 609
98001676,CLARINET,30000564,Fine Arts -  Music,4,MUP 610
98001677,BASSOON,30000564,Fine Arts -  Music,4,MUP 611
98001678,TRUMPET,30000564,Fine Arts -  Music,4,MUP 612
98001679,FRENCH HORN,30000564,Fine Arts -  Music,4,MUP 613
98001680,TROMBONE,30000564,Fine Arts -  Music,4,MUP 614
98001681,EUPHONIUM,30000564,Fine Arts -  Music,4,MUP 615
98001682,TUBA,30000564,Fine Arts -  Music,4,MUP 616
98001683,SAXOPHONE,30000564,Fine Arts -  Music,4,MUP 617
98001684,PERCUSSION,30000564,Fine Arts -  Music,4,MUP 618
98001686,HARPSICHORD,30000564,Fine Arts -  Music,4,MUP 620
98001687,HISTORICAL INSTRUMENTS,30000564,Fine Arts -  Music,4,MUP 622
98005200,CLASSICAL GUITAR,30000564,Fine Arts -  Music,4,MUP 623
98008902,VOCAL COACHING FOR SINGERS,30000564,Fine Arts -  Music,4,MUP 630
98017057,GRADUATE DEGREE RECITAL,30000564,Fine Arts -  Music,4,MUP 640
98004571,CONDUCTING,30000564,Fine Arts -  Music,4,MUP 658
98005201,PIANO,30000564,Fine Arts -  Music,4,MUP 701
98005202,VOICE,30000564,Fine Arts -  Music,4,MUP 702
98005203,ORGAN,30000564,Fine Arts -  Music,4,MUP 703
98005204,VIOLIN,30000564,Fine Arts -  Music,4,MUP 704
98005205,VIOLA,30000564,Fine Arts -  Music,4,MUP 705
98005206,CELLO,30000564,Fine Arts -  Music,4,MUP 706
98005207,FLUTE,30000564,Fine Arts -  Music,4,MUP 708
98005208,OBOE,30000564,Fine Arts -  Music,4,MUP 709
98005209,CLARINET,30000564,Fine Arts -  Music,4,MUP 710
98005210,BASSOON,30000564,Fine Arts -  Music,4,MUP 711
98005211,TRUMPET,30000564,Fine Arts -  Music,4,MUP 712
98005212,FRENCH HORN,30000564,Fine Arts -  Music,4,MUP 713
98005213,TROMBONE,30000564,Fine Arts -  Music,4,MUP 714
98005214,TUBA,30000564,Fine Arts -  Music,4,MUP 716
98005215,SAXOPHONE,30000564,Fine Arts -  Music,4,MUP 717
98006139,PERCUSSION,30000564,Fine Arts -  Music,4,MUP 718
98008903,VOCAL COACHING FOR SINGERS,30000564,Fine Arts -  Music,4,MUP 730
98009386,CONDUCTING,30000564,Fine Arts -  Music,4,MUP 758
98011386,MURRAY STATE ENGINEERING,31000145,Engineering,4,MURR 9999
98003905,RECITAL ATTENDANCE,30000564,Fine Arts -  Music,4,MUS 001
98005998,INTRODUCTION TO MUSIC,30000564,Fine Arts -  Music,4,MUS 100
98001688,FOR LANG VOCAL DICTION,30000564,Fine Arts -  Music,4,MUS 120
98015935,BEGINNING CLASSROOM GUITAR,30000564,Fine Arts -  Music,4,MUS 123
98016679,PERFORM WORLD MUSIC: SELECTED CULTURES,30000564,Fine Arts -  Music,4,MUS 130
98016679,PERFORMING WORLD MUSIC: (SR),30000564,Fine Arts -  Music,4,MUS 130
98017225,ACOUSTICS OF MUSIC,30000564,Fine Arts -  Music,4,MUS 140
98025485,INTRODUCTION TO AUDIO ENGINEERING,30000564,Fine Arts -  Music,4,MUS 150
98001689,THEORY I - ELEM AURAL,30000564,Fine Arts -  Music,4,MUS 170
98001690,THEORY I - ELEM WRITTEN,30000564,Fine Arts -  Music,4,MUS 171
98001691,THEORY I - ELEM AURAL,30000564,Fine Arts -  Music,4,MUS 172
98001692,THEORY I - ELEM WRITTEN,30000564,Fine Arts -  Music,4,MUS 173
98003906,THEORY-NONMUSIC MAJORS,30000564,Fine Arts -  Music,4,MUS 174
98001693,HISTORY OF MUSIC I,30000564,Fine Arts -  Music,4,MUS 203
98007365,AMERICAN MUSIC,30000564,Fine Arts -  Music,4,MUS 206
98007272,CREATIVITY AND INNOVATION IN ROCK MUSIC,30000564,Fine Arts -  Music,4,MUS 222
98023733,ELECTROACOUSTIC COMPOSITION,30000564,Fine Arts -  Music,4,MUS 240
98001706,ESTABLISHING FOUNDATIONAL MUSICIANSHIP,30000564,Fine Arts -  Music,4,MUS 260
98001696,VOCAL MUSIC METHODS & MATERIALS SEM I,30000564,Fine Arts -  Music,4,MUS 262
98001697,INSTR MUSIC METHODS & MATERIALS SEM I,30000564,Fine Arts -  Music,4,MUS 263
98001697,INTRODUCTION TO MUSIC EDUCATION,30000564,Fine Arts -  Music,4,MUS 263
98001698,VOCAL MUSIC METHODS & MATERIALS SEM II,30000564,Fine Arts -  Music,4,MUS 264
98001699,INSTRU MUSIC METHODS & MATERIALS SEM II,30000564,Fine Arts -  Music,4,MUS 265
98012025,TEACHING MUSIC IN ELEMENTARY GRADES,30000564,Fine Arts -  Music,4,MUS 266
98001700,THEORY II-AURAL THEORY,30000564,Fine Arts -  Music,4,MUS 270
98001701,THEORY II-WRITTEN THEORY,30000564,Fine Arts -  Music,4,MUS 271
98001702,THEORY II-AURAL THEORY,30000564,Fine Arts -  Music,4,MUS 272
98001703,THEORY II-WRITTEN THEORY,30000564,Fine Arts -  Music,4,MUS 273
98001704,HISTORY OF JAZZ,30000564,Fine Arts -  Music,4,MUS 300
98004031,APPALACHIAN MUSIC,30000564,Fine Arts -  Music,4,MUS 301
98003907,HISTORY OF MUSIC II,30000564,Fine Arts -  Music,4,MUS 302
98003908,HISTORY OF MUSIC III,30000564,Fine Arts -  Music,4,MUS 303
98018457,MUS COMMUNICATION I: ORAL COMMUNICATION,30000564,Fine Arts -  Music,4,MUS 304
98018458,MUSIC COMM II: WRITTEN COMM,30000564,Fine Arts -  Music,4,MUS 305
98014534,MUSIC TECHNOLOGY,30000564,Fine Arts -  Music,4,MUS 317
98006142,MUSIC IN THE WORLD:ASIAN AMERICAN MUSIC,30000564,Fine Arts -  Music,4,MUS 330
98016931,EXPLORING WRLD MUSIC AND ETHNOMUSICOLOGY,30000564,Fine Arts -  Music,4,MUS 335
98003438,MUSIC EDUCATION WORKSHOP,30000564,Fine Arts -  Music,4,MUS 350
98003438,MUS ED WRKSP: ADV STRING METHODS,30000564,Fine Arts -  Music,4,MUS 350
98003438,MUSIC ED WORKSH: MODULAR SYNTHESIZERS,30000564,Fine Arts -  Music,4,MUS 350
98003438,MUSIC ED WRKSP: PERCUSSION PEDAGOGY,30000564,Fine Arts -  Music,4,MUS 350
98001705,CONDUCTING I,30000564,Fine Arts -  Music,4,MUS 358
98005796,MODERN BAND,30000564,Fine Arts -  Music,4,MUS 361
98001707,VOCAL MUSIC METHODS & MATERIALS SEM III,30000564,Fine Arts -  Music,4,MUS 362
98001708,INSTRU MUSIC METHODS & MATERIALS SEM III,30000564,Fine Arts -  Music,4,MUS 363
98001709,INSTRU MUS METHODS & MATERIALS SEM IV,30000564,Fine Arts -  Music,4,MUS 365
98001710,THEORY III-ADV HARMONY AND COUNTERPOINT,30000564,Fine Arts -  Music,4,MUS 370
98001711,INSTRUMENTA & ARRANGING,30000564,Fine Arts -  Music,4,MUS 371
98001712,MUSICAL ANALYSIS,30000564,Fine Arts -  Music,4,MUS 372
98027502,RECORDING TECHNIQUES AND MIC PLACEMENT,30000564,Fine Arts -  Music,4,MUS 381
98001713,INDEP WORK IN MUSIC,30000564,Fine Arts -  Music,4,MUS 395
98008738,MUSIC HISTORY REVIEW,30000564,Fine Arts -  Music,4,MUS 400G
98015328,MUSIC THERAPY FOUNDATIONS & PRIN I,30000564,Fine Arts -  Music,4,MUS 430G
98015329,MUSIC THERAPY FOUNDATIONS & PRIN II,30000564,Fine Arts -  Music,4,MUS 431G
98015330,MUSIC THERAPY APPLICATIONS,30000564,Fine Arts -  Music,4,MUS 432G
98015331,MUSIC THERAPY CLINICAL INTERNSHIP,30000564,Fine Arts -  Music,4,MUS 433G
98017725,MUSIC THERAPY CLINICAL SKILLS,30000564,Fine Arts -  Music,4,MUS 434G
98017726,ANATOMY FOR MUSIC THERAPY PRACTICE,30000564,Fine Arts -  Music,4,MUS 435G
98008740,REVIEW OF AURAL SKILLS,30000564,Fine Arts -  Music,4,MUS 471G
98001719,MUSIC OF 20TH CENTURY,30000564,Fine Arts -  Music,4,MUS 505
98001720,HISTORY - AMERICAN MUSIC,30000564,Fine Arts -  Music,4,MUS 506
98018808,TP MUSIC HIST & LIT: MUSICAL THEATER,30000564,Fine Arts -  Music,4,MUS 507
98001721,VOCAL SOLO LITERATURE,30000564,Fine Arts -  Music,4,MUS 520
98008564,APPLICATIONS OF MUSIC TECHNOLOGY,30000564,Fine Arts -  Music,4,MUS 540
