section_key,start_date,end_date,student_count,duration_hours
SW620-201A-2025030,2025-04-21,2025-05-04,28.0,312.0
SW620-201B-2025030,2025-04-21,2025-05-04,28.0,312.0
SW620-201C-2025030,2025-04-21,2025-05-04,28.0,312.0
SW620-201D-2025030,2025-04-21,2025-05-04,27.0,312.0
SW620-201E-2025030,2025-04-21,2025-05-04,27.0,312.0
SW620-201F-2025030,2025-04-21,2025-05-04,26.0,312.0
SW620-201G-2025030,2025-04-21,2025-05-04,24.0,312.0
SW620-201H-2025030,2025-04-21,2025-05-04,26.0,312.0
SW620-201I-2025030,2025-04-21,2025-05-04,26.0,312.0
SW620-201J-2025030,2025-04-21,2025-05-04,25.0,312.0
SW620-201K-2025030,2025-04-21,2025-05-04,24.0,312.0
SW625-201A-2025030,2025-04-21,2025-05-04,29.0,312.0
SW625-201B-2025030,2025-04-21,2025-05-04,28.0,312.0
SW625-201C-2025030,2025-04-21,2025-05-04,28.0,312.0
SW625-201D-2025030,2025-04-21,2025-05-04,28.0,312.0
SW625-201E-2025030,2025-04-21,2025-05-04,28.0,312.0
SW625-201F-2025030,2025-04-21,2025-05-04,28.0,312.0
SW625-201G-2025030,2025-04-21,2025-05-04,26.0,312.0
SW625-201H-2025030,2025-04-21,2025-05-04,24.0,312.0
SW625-201I-2025030,2025-04-21,2025-05-04,26.0,312.0
SW625-201J-2025030,2025-04-21,2025-05-04,28.0,312.0
SW625-201K-2025030,2025-04-21,2025-05-04,27.0,312.0
SW630-201A-2025030,2025-04-21,2025-05-04,26.0,312.0
SW630-201B-2025030,2025-04-21,2025-05-04,26.0,312.0
SW630-201C-2025030,2025-04-21,2025-05-04,26.0,312.0
SW630-201D-2025030,2025-04-21,2025-05-04,27.0,312.0
SW630-201E-2025030,2025-04-21,2025-05-04,26.0,312.0
SW630-201F-2025030,2025-04-21,2025-05-04,26.0,312.0
SW630-201G-2025030,2025-04-21,2025-05-04,24.0,312.0
SW630-201H-2025030,2025-04-21,2025-05-04,25.0,312.0
SW630-201I-2025030,2025-04-21,2025-05-04,24.0,312.0
SW630-201J-2025030,2025-04-21,2025-05-04,27.0,312.0
SW630-201K-2025030,2025-04-21,2025-05-04,23.0,312.0
SW636-201-2025030,2025-04-21,2025-05-04,19.0,312.0
SW636-202A-2025030,2025-04-21,2025-05-04,27.0,312.0
SW636-202B-2025030,2025-04-21,2025-05-04,27.0,312.0
SW636-202C-2025030,2025-04-21,2025-05-04,27.0,312.0
SW636-202D-2025030,2025-04-21,2025-05-04,28.0,312.0
SW636-202E-2025030,2025-04-21,2025-05-04,28.0,312.0
SW636-202F-2025030,2025-04-21,2025-05-04,27.0,312.0
SW636-202G-2025030,2025-04-21,2025-05-04,27.0,312.0
SW636-202H-2025030,2025-04-21,2025-05-04,26.0,312.0
SW636-202I-2025030,2025-04-21,2025-05-04,28.0,312.0
SW636-202J-2025030,2025-04-21,2025-05-04,27.0,312.0
SW636-202K-2025030,2025-04-21,2025-05-04,26.0,312.0
SW636-202L-2025030,2025-04-21,2025-05-04,27.0,312.0
SW640-201-2025030,2025-04-21,2025-05-04,19.0,312.0
SW640-202A-2025030,2025-04-21,2025-05-04,20.0,312.0
SW640-202B-2025030,2025-04-21,2025-05-04,20.0,312.0
SW640-202C-2025030,2025-04-21,2025-05-04,20.0,312.0
SW640-202D-2025030,2025-04-21,2025-05-04,20.0,312.0
SW640-202E-2025030,2025-04-21,2025-05-04,20.0,312.0
SW640-202F-2025030,2025-04-21,2025-05-04,20.0,312.0
SW640-202G-2025030,2025-04-21,2025-05-04,19.0,312.0
SW640-202H-2025030,2025-04-21,2025-05-04,20.0,312.0
SW640-202I-2025030,2025-04-21,2025-05-04,20.0,312.0
SW640-202J-2025030,2025-04-21,2025-05-04,19.0,312.0
SW640-202K-2025030,2025-04-21,2025-05-04,20.0,312.0
SW640-202L-2025030,2025-04-21,2025-05-04,19.0,312.0
SW640-202M-2025030,2025-04-21,2025-05-04,19.0,312.0
SW640-202N-2025030,2025-04-21,2025-05-04,18.0,312.0
SW650-201-2025030,2025-04-21,2025-05-04,19.0,312.0
SW650-202A-2025030,2025-04-21,2025-05-04,27.0,312.0
SW650-202B-2025030,2025-04-21,2025-05-04,27.0,312.0
SW650-202C-2025030,2025-04-21,2025-05-04,28.0,312.0
SW650-202D-2025030,2025-04-21,2025-05-04,28.0,312.0
SW650-202E-2025030,2025-04-21,2025-05-04,28.0,312.0
SW650-202F-2025030,2025-04-21,2025-05-04,28.0,312.0
SW650-202H-2025030,2025-04-21,2025-05-04,28.0,312.0
SW650-202I-2025030,2025-04-21,2025-05-04,28.0,312.0
SW650-202J-2025030,2025-04-21,2025-05-04,27.0,312.0
SW650-202K-2025030,2025-04-21,2025-05-04,27.0,312.0
SW650-202L-2025030,2025-04-21,2025-05-04,26.0,312.0
SW650-202M-2025030,2025-04-21,2025-05-04,27.0,312.0
SW650-202N-2025030,2025-04-21,2025-05-04,27.0,312.0
SW704-201-2025030,2025-04-21,2025-05-04,36.0,312.0
SW704-202-2025030,2025-04-21,2025-05-04,36.0,312.0
SW704-203-2025030,2025-04-21,2025-05-04,37.0,312.0
SW711-201-2025030,2025-04-21,2025-05-04,36.0,312.0
SW711-203-2025030,2025-04-21,2025-05-04,36.0,312.0
SW711-204-2025030,2025-04-21,2025-05-04,37.0,312.0
SW712-201-2025030,2025-04-21,2025-05-04,39.0,312.0
SW712-202-2025030,2025-04-21,2025-05-04,40.0,312.0
SW712-203-2025030,2025-04-21,2025-05-04,38.0,312.0
SW722-201A-2025030,2025-04-21,2025-05-04,28.0,312.0
SW722-201B-2025030,2025-04-21,2025-05-04,28.0,312.0
SW722-201C-2025030,2025-04-21,2025-05-04,27.0,312.0
SW722-201D-2025030,2025-04-21,2025-05-04,27.0,312.0
SW722-201E-2025030,2025-04-21,2025-05-04,28.0,312.0
SW722-201F-2025030,2025-04-21,2025-05-04,27.0,312.0
SW722-201G-2025030,2025-04-21,2025-05-04,27.0,312.0
SW722-201H-2025030,2025-04-21,2025-05-04,27.0,312.0
SW722-201I-2025030,2025-04-21,2025-05-04,27.0,312.0
SW722-201J-2025030,2025-04-21,2025-05-04,27.0,312.0
SW722-201K-2025030,2025-04-21,2025-05-04,27.0,312.0
SW722-201L-2025030,2025-04-21,2025-05-04,27.0,312.0
SW724-201A-2025030,2025-04-21,2025-05-04,27.0,312.0
SW724-201B-2025030,2025-04-21,2025-05-04,28.0,312.0
SW724-201C-2025030,2025-04-21,2025-05-04,27.0,312.0
SW724-201D-2025030,2025-04-21,2025-05-04,27.0,312.0
SW724-201E-2025030,2025-04-21,2025-05-04,27.0,312.0
SW724-201F-2025030,2025-04-21,2025-05-04,26.0,312.0
SW724-201G-2025030,2025-04-21,2025-05-04,26.0,312.0
SW724-201H-2025030,2025-04-21,2025-05-04,27.0,312.0
SW724-201I-2025030,2025-04-21,2025-05-04,27.0,312.0
SW724-201J-2025030,2025-04-21,2025-05-04,26.0,312.0
SW724-201K-2025030,2025-04-21,2025-05-04,26.0,312.0
SW726-201A-2025030,2025-04-21,2025-05-04,33.0,312.0
SW726-201B-2025030,2025-04-21,2025-05-04,34.0,312.0
SW726-201C-2025030,2025-04-21,2025-05-04,34.0,312.0
SW726-201D-2025030,2025-04-21,2025-05-04,34.0,312.0
SW726-201E-2025030,2025-04-21,2025-05-04,33.0,312.0
SW726-201F-2025030,2025-04-21,2025-05-04,32.0,312.0
SW726-201G-2025030,2025-04-21,2025-05-04,32.0,312.0
SW728-201A-2025030,2025-04-21,2025-05-04,29.0,312.0
SW728-201B-2025030,2025-04-21,2025-05-04,29.0,312.0
SW728-201C-2025030,2025-04-21,2025-05-04,28.0,312.0
SW728-201D-2025030,2025-04-21,2025-05-04,29.0,312.0
SW728-201E-2025030,2025-04-21,2025-05-04,28.0,312.0
SW728-201F-2025030,2025-04-21,2025-05-04,28.0,312.0
SW728-201G-2025030,2025-04-21,2025-05-04,28.0,312.0
SW728-201H-2025030,2025-04-21,2025-05-04,27.0,312.0
SW728-201I-2025030,2025-04-21,2025-05-04,27.0,312.0
SW730-201A-2025030,2025-04-21,2025-05-04,30.0,312.0
SW730-201B-2025030,2025-04-21,2025-05-04,30.0,312.0
SW730-201C-2025030,2025-04-21,2025-05-04,30.0,312.0
SW730-201D-2025030,2025-04-21,2025-05-04,30.0,312.0
SW730-201E-2025030,2025-04-21,2025-05-04,29.0,312.0
SW730-201F-2025030,2025-04-21,2025-05-04,29.0,312.0
SW730-201G-2025030,2025-04-21,2025-05-04,28.0,312.0
SW731-202A-2025030,2025-04-21,2025-05-04,28.0,312.0
SW731-202B-2025030,2025-04-21,2025-05-04,28.0,312.0
SW731-202C-2025030,2025-04-21,2025-05-04,28.0,312.0
SW731-202D-2025030,2025-04-21,2025-05-04,28.0,312.0
SW731-202E-2025030,2025-04-21,2025-05-04,27.0,312.0
SW731-202F-2025030,2025-04-21,2025-05-04,27.0,312.0
SW731-202G-2025030,2025-04-21,2025-05-04,28.0,312.0
SW731-202H-2025030,2025-04-21,2025-05-04,27.0,312.0
SW731-202I-2025030,2025-04-21,2025-05-04,27.0,312.0
SW731-202J-2025030,2025-04-21,2025-05-04,26.0,312.0
SW733-201-2025030,2025-04-21,2025-05-04,25.0,312.0
SW733-202A-2025030,2025-04-21,2025-05-04,30.0,312.0
SW733-202B-2025030,2025-04-21,2025-05-04,30.0,312.0
SW733-202C-2025030,2025-04-21,2025-05-04,29.0,312.0
SW733-202D-2025030,2025-04-21,2025-05-04,28.0,312.0
SW733-202E-2025030,2025-04-21,2025-05-04,28.0,312.0
SW733-202F-2025030,2025-04-21,2025-05-04,28.0,312.0
SW733-202G-2025030,2025-04-21,2025-05-04,28.0,312.0
SW733-202H-2025030,2025-04-21,2025-05-04,28.0,312.0
SW733-202I-2025030,2025-04-21,2025-05-04,28.0,312.0
SW733-203A-2025030,2025-04-21,2025-05-04,29.0,312.0
SW733-203B-2025030,2025-04-21,2025-05-04,29.0,312.0
SW733-203C-2025030,2025-04-21,2025-05-04,29.0,312.0
SW733-203D-2025030,2025-04-21,2025-05-04,28.0,312.0
SW733-203E-2025030,2025-04-21,2025-05-04,28.0,312.0
SW733-203F-2025030,2025-04-21,2025-05-04,28.0,312.0
SW733-203G-2025030,2025-04-21,2025-05-04,29.0,312.0
SW733-203H-2025030,2025-04-21,2025-05-04,28.0,312.0
SW738-201-2025030,2025-04-21,2025-05-04,16.0,312.0
SW740-202A-2025030,2025-04-21,2025-05-04,30.0,312.0
SW740-202B-2025030,2025-04-21,2025-05-04,29.0,312.0
SW740-202C-2025030,2025-04-21,2025-05-04,30.0,312.0
SW740-202D-2025030,2025-04-21,2025-05-04,27.0,312.0
SW740-202E-2025030,2025-04-21,2025-05-04,26.0,312.0
SW740-202F-2025030,2025-04-21,2025-05-04,27.0,312.0
SW740-202G-2025030,2025-04-21,2025-05-04,26.0,312.0
SW741-201-2025030,2025-04-21,2025-05-04,20.0,312.0
SW741-202A-2025030,2025-04-21,2025-05-04,26.0,312.0
SW741-202B-2025030,2025-04-21,2025-05-04,24.0,312.0
SW741-202C-2025030,2025-04-21,2025-05-04,23.0,312.0
SW741-202D-2025030,2025-04-21,2025-05-04,23.0,312.0
SW741-202E-2025030,2025-04-21,2025-05-04,24.0,312.0
SW741-202F-2025030,2025-04-21,2025-05-04,22.0,312.0
SW741-202G-2025030,2025-04-21,2025-05-04,23.0,312.0
SW741-202H-2025030,2025-04-21,2025-05-04,23.0,312.0
SW741-202I-2025030,2025-04-21,2025-05-04,22.0,312.0
SW741-202J-2025030,2025-04-21,2025-05-04,23.0,312.0
SW741-202K-2025030,2025-04-21,2025-05-04,22.0,312.0
SW741-202L-2025030,2025-04-21,2025-05-04,22.0,312.0
SW741-202M-2025030,2025-04-21,2025-05-04,22.0,312.0
SW741-202N-2025030,2025-04-21,2025-05-04,23.0,312.0
SW741-202O-2025030,2025-04-21,2025-05-04,23.0,312.0
SW741-202P-2025030,2025-04-21,2025-05-04,21.0,312.0
SW741-202Q-2025030,2025-04-21,2025-05-04,21.0,312.0
SW741-202R-2025030,2025-04-21,2025-05-04,23.0,312.0
SW741-202S-2025030,2025-04-21,2025-05-04,25.0,312.0
SW745-201-2025030,2025-04-21,2025-05-04,28.0,312.0
SW746-201A-2025030,2025-04-21,2025-05-04,17.0,312.0
SW746-201B-2025030,2025-04-21,2025-05-04,16.0,312.0
SW746-201C-2025030,2025-04-21,2025-05-04,16.0,312.0
SW750-201-2025030,2025-04-21,2025-05-04,22.0,312.0
SW750-202A-2025030,2025-04-21,2025-05-04,28.0,312.0
SW750-202B-2025030,2025-04-21,2025-05-04,28.0,312.0
SW750-202C-2025030,2025-04-21,2025-05-04,28.0,312.0
SW750-202D-2025030,2025-04-21,2025-05-04,28.0,312.0
SW750-202E-2025030,2025-04-21,2025-05-04,28.0,312.0
SW750-202F-2025030,2025-04-21,2025-05-04,28.0,312.0
SW750-202G-2025030,2025-04-21,2025-05-04,27.0,312.0
SW750-202H-2025030,2025-04-21,2025-05-04,27.0,312.0
SW750-202I-2025030,2025-04-21,2025-05-04,25.0,312.0
SW750-205A-2025030,2025-04-21,2025-05-04,28.0,312.0
SW750-205B-2025030,2025-04-21,2025-05-04,27.0,312.0
SW750-205C-2025030,2025-04-21,2025-05-04,28.0,312.0
SW750-205D-2025030,2025-04-21,2025-05-04,28.0,312.0
SW750-205E-2025030,2025-04-21,2025-05-04,27.0,312.0
SW750-205F-2025030,2025-04-21,2025-05-04,28.0,312.0
SW750-205G-2025030,2025-04-21,2025-05-04,28.0,312.0
SW750-205H-2025030,2025-04-21,2025-05-04,27.0,312.0
SW750-205I-2025030,2025-04-21,2025-05-04,28.0,312.0
SW852-201A-2025030,2025-04-21,2025-05-04,13.0,312.0
SW852-201B-2025030,2025-04-21,2025-05-04,15.0,312.0
SW852-201C-2025030,2025-04-21,2025-05-04,14.0,312.0
SW852-201D-2025030,2025-04-21,2025-05-04,13.0,312.0
SW852-201E-2025030,2025-04-21,2025-05-04,15.0,312.0
SW852-201F-2025030,2025-04-21,2025-05-04,15.0,312.0
SW859-201A-2025030,2025-04-21,2025-05-04,18.0,312.0
SW859-201B-2025030,2025-04-21,2025-05-04,16.0,312.0
SW859-201C-2025030,2025-04-21,2025-05-04,18.0,312.0
SW859-201D-2025030,2025-04-21,2025-05-04,18.0,312.0
SW859-201E-2025030,2025-04-21,2025-05-04,18.0,312.0
SW860-201A-2025030,2025-04-21,2025-05-04,22.0,312.0
SW860-201B-2025030,2025-04-21,2025-05-04,19.0,312.0
SW860-201C-2025030,2025-04-21,2025-05-04,19.0,312.0
SW860-201D-2025030,2025-04-21,2025-05-04,17.0,312.0
SW860-201E-2025030,2025-04-21,2025-05-04,20.0,312.0
SW860-201F-2025030,2025-04-21,2025-05-04,20.0,312.0
SW860-201G-2025030,2025-04-21,2025-05-04,20.0,312.0
SW860-201H-2025030,2025-04-21,2025-05-04,16.0,312.0
SW860-201I-2025030,2025-04-21,2025-05-04,20.0,312.0
SW860-201J-2025030,2025-04-21,2025-05-04,19.0,312.0
SW860-201K-2025030,2025-04-21,2025-05-04,20.0,312.0
SW860-201L-2025030,2025-04-21,2025-05-04,19.0,312.0
SW860-201M-2025030,2025-04-21,2025-05-04,19.0,312.0
SW861-201A-2025030,2025-04-21,2025-05-04,21.0,312.0
SW861-201B-2025030,2025-04-21,2025-05-04,20.0,312.0
SW861-201C-2025030,2025-04-21,2025-05-04,21.0,312.0
SW864-201A-2025030,2025-04-21,2025-05-04,19.0,312.0
SW864-201B-2025030,2025-04-21,2025-05-04,21.0,312.0
SW864-201C-2025030,2025-04-21,2025-05-04,18.0,312.0
SW864-201D-2025030,2025-04-21,2025-05-04,18.0,312.0
SW864-201E-2025030,2025-04-21,2025-05-04,19.0,312.0
SW864-201F-2025030,2025-04-21,2025-05-04,21.0,312.0
SW864-201G-2025030,2025-04-21,2025-05-04,19.0,312.0
SW864-201H-2025030,2025-04-21,2025-05-04,19.0,312.0
SW864-201I-2025030,2025-04-21,2025-05-04,20.0,312.0
SW864-201J-2025030,2025-04-21,2025-05-04,20.0,312.0
SW864-201K-2025030,2025-04-21,2025-05-04,19.0,312.0
SW864-201L-2025030,2025-04-21,2025-05-04,21.0,312.0
SW864-201M-2025030,2025-04-21,2025-05-04,21.0,312.0
SW865-201A-2025030,2025-04-21,2025-05-04,22.0,312.0
SW865-201B-2025030,2025-04-21,2025-05-04,24.0,312.0
SW865-201C-2025030,2025-04-21,2025-05-04,20.0,312.0
SW865-201D-2025030,2025-04-21,2025-05-04,22.0,312.0
SW865-201E-2025030,2025-04-21,2025-05-04,24.0,312.0
SW865-201F-2025030,2025-04-21,2025-05-04,24.0,312.0
SW865-201G-2025030,2025-04-21,2025-05-04,22.0,312.0
SW865-201H-2025030,2025-04-21,2025-05-04,23.0,312.0
SW865-201I-2025030,2025-04-21,2025-05-04,20.0,312.0
SW865-201J-2025030,2025-04-21,2025-05-04,23.0,312.0
SW865-201K-2025030,2025-04-21,2025-05-04,22.0,312.0
SW871-201A-2025030,2025-04-21,2025-05-04,21.0,312.0
SW871-201B-2025030,2025-04-21,2025-05-04,25.0,312.0
SW877-201A-2025030,2025-04-21,2025-05-04,19.0,312.0
SW877-201B-2025030,2025-04-21,2025-05-04,16.0,312.0
SW882-201-2025030,2025-04-21,2025-05-04,13.0,312.0
SW893-201-2025030,2025-04-21,2025-05-04,26.0,312.0
SW893-202-2025030,2025-04-21,2025-05-04,27.0,312.0
SW894-201A-2025030,2025-04-21,2025-05-04,24.0,312.0
SW894-201B-2025030,2025-04-21,2025-05-04,21.0,312.0
SW894-201C-2025030,2025-04-21,2025-05-04,23.0,312.0
SW894-201D-2025030,2025-04-21,2025-05-04,23.0,312.0
SW894-201E-2025030,2025-04-21,2025-05-04,19.0,312.0
SW894-201F-2025030,2025-04-21,2025-05-04,22.0,312.0
SW894-201G-2025030,2025-04-21,2025-05-04,24.0,312.0
TA110-001-2025030,2025-04-21,2025-05-04,40.0,312.0
TA110-002-2025030,2025-04-21,2025-05-04,21.0,312.0
TA120-001-2025030,2025-04-21,2025-05-04,19.0,312.0
TA120-002-2025030,2025-04-21,2025-05-04,22.0,312.0
TA150-001-2025030,2025-04-21,2025-05-04,34.0,312.0
TA150-002-2025030,2025-04-21,2025-05-04,34.0,312.0
TA237-001-2025030,2025-04-21,2025-05-04,13.0,312.0
TA244-001-2025030,2025-04-21,2025-05-04,16.0,312.0
TA265-001-2025030,2025-04-21,2025-05-04,18.0,312.0
TA275-001-2025030,2025-04-21,2025-05-04,16.0,312.0
TA336-001-2025030,2025-04-21,2025-05-04,16.0,312.0
TA350-001-2025030,2025-04-21,2025-05-04,21.0,312.0
TA384-001-2025030,2025-04-21,2025-05-04,11.0,312.0
TA386-001-2025030,2025-04-21,2025-05-04,29.0,312.0
TA390-012-2025030,2025-04-21,2025-05-04,26.0,312.0
TA390-013-2025030,2025-04-21,2025-05-04,14.0,312.0
TA436-001-2025030,2025-04-21,2025-05-04,12.0,312.0
TA440-001-2025030,2025-04-21,2025-05-04,14.0,312.0
TA474-001-2025030,2025-04-21,2025-05-04,10.0,312.0
TAD140-001-2025030,2025-04-21,2025-05-04,39.0,312.0
TAD140-002-2025030,2025-04-21,2025-05-04,23.0,312.0
TAD141-001-2025030,2025-04-21,2025-05-04,25.0,312.0
TAD143-001-2025030,2025-04-21,2025-05-04,17.0,312.0
TAD241-001-2025030,2025-04-21,2025-05-04,14.0,312.0
TAD242-001-2025030,2025-04-21,2025-05-04,12.0,312.0
TAD247-001-2025030,2025-04-21,2025-05-04,25.0,312.0
TAD343-001-2025030,2025-04-21,2025-05-04,13.0,312.0
TAD344-001-2025030,2025-04-21,2025-05-04,17.0,312.0
TAD440-001-2025030,2025-04-21,2025-05-04,12.0,312.0
TOX509-001-2025030,2025-04-21,2025-05-04,10.0,312.0
TOX600-001-2025030,2025-04-21,2025-05-04,59.0,312.0
TOX770-001-2025030,2025-04-21,2025-05-04,39.0,312.0
TOX780-002-2025030,2025-04-21,2025-05-04,12.0,312.0
TOX790-001-2025030,2025-04-21,2025-05-04,14.0,312.0
TOX820-001-2025030,2025-04-21,2025-05-04,12.0,312.0
TOX840-001-2025030,2025-04-21,2025-05-04,13.0,312.0
UK105-001-2025030,2025-04-21,2025-05-04,14.0,312.0
UK105-002-2025030,2025-04-21,2025-05-04,14.0,312.0
UK105-003-2025030,2025-04-21,2025-05-04,19.0,312.0
UK105-004-2025030,2025-04-21,2025-05-04,18.0,312.0
UK105-005-2025030,2025-04-21,2025-05-04,17.0,312.0
UK105-006-2025030,2025-04-21,2025-05-04,15.0,312.0
UK105-007-2025030,2025-04-21,2025-05-04,14.0,312.0
UK105-008-2025030,2025-04-21,2025-05-04,13.0,312.0
UK105-010-2025030,2025-04-21,2025-05-04,19.0,312.0
UK105-011-2025030,2025-04-21,2025-05-04,17.0,312.0
UK105-012-2025030,2025-04-21,2025-05-04,17.0,312.0
UK105-014-2025030,2025-04-21,2025-05-04,17.0,312.0
UK105-015-2025030,2025-04-21,2025-05-04,15.0,312.0
UK105-016-2025030,2025-04-21,2025-05-04,10.0,312.0
UK105-017-2025030,2025-04-21,2025-05-04,10.0,312.0
UK105-018-2025030,2025-04-21,2025-05-04,14.0,312.0
UK105-201-2025030,2025-04-21,2025-05-04,11.0,312.0
UK105-202-2025030,2025-04-21,2025-05-04,14.0,312.0
UK300-008-2025030,2025-04-21,2025-05-04,28.0,312.0
UKC110-001-2025030,2025-04-21,2025-05-04,12.0,312.0
USB201-001-2025030,2025-04-21,2025-05-04,11.0,312.0
USB201-201-2025030,2025-04-21,2025-05-04,28.0,312.0
USB352-201-2025030,2025-04-21,2025-05-04,29.0,312.0
USB495-201-2025030,2025-04-21,2025-05-04,19.0,312.0
VS575-001-2025030,2025-04-21,2025-05-04,12.0,312.0
WRD110-001-2025030,2025-04-21,2025-05-04,20.0,312.0
WRD110-002-2025030,2025-04-21,2025-05-04,18.0,312.0
WRD110-003-2025030,2025-04-21,2025-05-04,21.0,312.0
WRD110-005-2025030,2025-04-21,2025-05-04,18.0,312.0
WRD110-006-2025030,2025-04-21,2025-05-04,19.0,312.0
WRD110-007-2025030,2025-04-21,2025-05-04,23.0,312.0
WRD110-008-2025030,2025-04-21,2025-05-04,20.0,312.0
WRD110-009-2025030,2025-04-21,2025-05-04,23.0,312.0
WRD110-010-2025030,2025-04-21,2025-05-04,21.0,312.0
WRD110-011-2025030,2025-04-21,2025-05-04,22.0,312.0
WRD110-201-2025030,2025-04-21,2025-05-04,21.0,312.0
WRD110-202-2025030,2025-04-21,2025-05-04,16.0,312.0
WRD110-203-2025030,2025-04-21,2025-05-04,16.0,312.0
WRD110-601-2025030,2025-04-21,2025-05-04,24.0,312.0
WRD110-602-2025030,2025-04-21,2025-05-04,18.0,312.0
WRD110-603-2025030,2025-04-21,2025-05-04,21.0,312.0
WRD111-001-2025030,2025-04-21,2025-05-04,19.0,312.0
WRD111-002-2025030,2025-04-21,2025-05-04,24.0,312.0
WRD111-003-2025030,2025-04-21,2025-05-04,23.0,312.0
WRD111-004-2025030,2025-04-21,2025-05-04,23.0,312.0
WRD111-005-2025030,2025-04-21,2025-05-04,21.0,312.0
WRD111-006-2025030,2025-04-21,2025-05-04,20.0,312.0
WRD111-007-2025030,2025-04-21,2025-05-04,18.0,312.0
WRD111-008-2025030,2025-04-21,2025-05-04,21.0,312.0
WRD111-009-2025030,2025-04-21,2025-05-04,22.0,312.0
WRD111-010-2025030,2025-04-21,2025-05-04,24.0,312.0
WRD111-011-2025030,2025-04-21,2025-05-04,24.0,312.0
WRD111-012-2025030,2025-04-21,2025-05-04,22.0,312.0
WRD111-013-2025030,2025-04-21,2025-05-04,22.0,312.0
WRD111-014-2025030,2025-04-21,2025-05-04,24.0,312.0
WRD111-015-2025030,2025-04-21,2025-05-04,22.0,312.0
WRD111-016-2025030,2025-04-21,2025-05-04,22.0,312.0
WRD111-017-2025030,2025-04-21,2025-05-04,24.0,312.0
WRD111-018-2025030,2025-04-21,2025-05-04,22.0,312.0
WRD111-019-2025030,2025-04-21,2025-05-04,24.0,312.0
WRD111-020-2025030,2025-04-21,2025-05-04,24.0,312.0
WRD111-021-2025030,2025-04-21,2025-05-04,24.0,312.0
WRD111-022-2025030,2025-04-21,2025-05-04,23.0,312.0
WRD111-023-2025030,2025-04-21,2025-05-04,23.0,312.0
WRD111-024-2025030,2025-04-21,2025-05-04,24.0,312.0
WRD111-025-2025030,2025-04-21,2025-05-04,24.0,312.0
WRD111-026-2025030,2025-04-21,2025-05-04,23.0,312.0
WRD111-027-2025030,2025-04-21,2025-05-04,24.0,312.0
WRD111-028-2025030,2025-04-21,2025-05-04,24.0,312.0
WRD111-029-2025030,2025-04-21,2025-05-04,23.0,312.0
WRD111-030-2025030,2025-04-21,2025-05-04,22.0,312.0
WRD111-031-2025030,2025-04-21,2025-05-04,23.0,312.0
WRD111-032-2025030,2025-04-21,2025-05-04,23.0,312.0
WRD111-033-2025030,2025-04-21,2025-05-04,23.0,312.0
WRD111-034-2025030,2025-04-21,2025-05-04,23.0,312.0
WRD111-035-2025030,2025-04-21,2025-05-04,24.0,312.0
WRD111-036-2025030,2025-04-21,2025-05-04,23.0,312.0
WRD111-037-2025030,2025-04-21,2025-05-04,23.0,312.0
WRD111-038-2025030,2025-04-21,2025-05-04,24.0,312.0
WRD111-039-2025030,2025-04-21,2025-05-04,21.0,312.0
WRD111-040-2025030,2025-04-21,2025-05-04,17.0,312.0
WRD111-041-2025030,2025-04-21,2025-05-04,13.0,312.0
WRD111-044-2025030,2025-04-21,2025-05-04,23.0,312.0
WRD111-045-2025030,2025-04-21,2025-05-04,22.0,312.0
WRD111-046-2025030,2025-04-21,2025-05-04,24.0,312.0
WRD111-047-2025030,2025-04-21,2025-05-04,21.0,312.0
WRD111-048-2025030,2025-04-21,2025-05-04,22.0,312.0
WRD111-049-2025030,2025-04-21,2025-05-04,24.0,312.0
WRD111-050-2025030,2025-04-21,2025-05-04,21.0,312.0
WRD111-051-2025030,2025-04-21,2025-05-04,23.0,312.0
WRD111-052-2025030,2025-04-21,2025-05-04,14.0,312.0
WRD111-053-2025030,2025-04-21,2025-05-04,22.0,312.0
WRD111-054-2025030,2025-04-21,2025-05-04,20.0,312.0
WRD111-055-2025030,2025-04-21,2025-05-04,21.0,312.0
WRD111-056-2025030,2025-04-21,2025-05-04,23.0,312.0
WRD111-057-2025030,2025-04-21,2025-05-04,21.0,312.0
WRD111-058-2025030,2025-04-21,2025-05-04,24.0,312.0
WRD111-059-2025030,2025-04-21,2025-05-04,22.0,312.0
WRD111-060-2025030,2025-04-21,2025-05-04,24.0,312.0
WRD111-061-2025030,2025-04-21,2025-05-04,20.0,312.0
WRD111-062-2025030,2025-04-21,2025-05-04,23.0,312.0
WRD111-063-2025030,2025-04-21,2025-05-04,19.0,312.0
WRD111-064-2025030,2025-04-21,2025-05-04,24.0,312.0
WRD111-065-2025030,2025-04-21,2025-05-04,21.0,312.0
WRD111-066-2025030,2025-04-21,2025-05-04,23.0,312.0
WRD111-067-2025030,2025-04-21,2025-05-04,21.0,312.0
WRD111-068-2025030,2025-04-21,2025-05-04,23.0,312.0
WRD111-069-2025030,2025-04-21,2025-05-04,24.0,312.0
WRD111-070-2025030,2025-04-21,2025-05-04,17.0,312.0
WRD111-071-2025030,2025-04-21,2025-05-04,23.0,312.0
WRD111-072-2025030,2025-04-21,2025-05-04,22.0,312.0
WRD111-073-2025030,2025-04-21,2025-05-04,23.0,312.0
WRD111-074-2025030,2025-04-21,2025-05-04,21.0,312.0
WRD111-075-2025030,2025-04-21,2025-05-04,25.0,312.0
WRD111-201-2025030,2025-04-21,2025-05-04,24.0,312.0
